country,region_name,nuts_code,year_week,rate_14_day_per_100k,source
Italy,Sardegna,,2021-W08,,
Italy,Sardegna,,2021-W09,,
Italy,Sardegna,,2021-W10,,
Italy,Sardegna,,2021-W11,,
Italy,Sardegna,,2021-W12,,
Italy,Sardegna,,2021-W13,,
Italy,Sardegna,,2021-W14,,
Italy,Sardegna,,2021-W15,,
Italy,Sardegna,,2021-W16,,
Italy,Sardegna,,2021-W17,,
Italy,Sardegna,,2021-W18,,
Italy,Sardegna,,2021-W19,,
Italy,Sardegna,,2021-W20,,
Italy,Sardegna,,2021-W21,,
Italy,Sardegna,,2021-W22,,
Italy,Sardegna,,2021-W23,,
Italy,Sardegna,,2021-W24,,
Italy,Sardegna,,2021-W25,,
Italy,Sardegna,,2021-W26,,
Italy,Sardegna,,2021-W27,,
Italy,Sardegna,,2021-W28,,
Italy,Sardegna,,2021-W29,,
Italy,Sardegna,,2021-W30,,
Italy,Sardegna,,2021-W31,,
Italy,Sardegna,,2021-W32,,
Italy,Sardegna,,2021-W33,,
Italy,Sardegna,,2021-W34,,
Italy,Sardegna,,2021-W35,,
Italy,Sardegna,,2021-W36,,
Italy,Sardegna,,2021-W37,,
Italy,Sardegna,,2021-W38,,
Italy,Sardegna,,2021-W39,,
Italy,Sardegna,,2021-W40,,
Italy,Sardegna,,2021-W41,,
Italy,Sardegna,,2021-W42,,
Italy,Sardegna,,2021-W43,,
Italy,Sardegna,,2021-W44,,
Italy,Sardegna,,2021-W45,,
Italy,Sardegna,,2021-W46,,
Italy,Sardegna,,2021-W47,,
Italy,Sardegna,,2021-W48,,
Italy,Sardegna,,2021-W49,,
Italy,Sardegna,,2021-W50,,
Italy,Sardegna,,2021-W51,,
Italy,Sardegna,,2021-W52,,
Italy,Sardegna,,2022-W01,,
Italy,Sardegna,,2022-W02,,
Italy,Sardegna,,2022-W03,,
Italy,Sardegna,,2022-W04,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2020-W38,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2020-W39,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2020-W40,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2020-W41,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2020-W42,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2020-W43,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2020-W44,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2020-W45,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2020-W46,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2020-W47,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2020-W48,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2020-W49,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2020-W50,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2020-W51,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2020-W52,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2020-W53,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W01,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W02,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W03,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W04,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W05,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W06,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W07,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W08,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W09,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W10,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W11,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W12,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W13,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W14,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W15,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W16,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W17,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W18,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W19,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W20,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W21,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W22,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W23,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W24,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W25,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W26,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W27,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W28,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W29,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W30,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W31,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W32,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W33,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W34,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W35,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W36,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W37,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W38,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W39,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W40,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W41,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W42,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W43,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W44,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W45,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W46,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W47,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W48,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W49,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W50,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W51,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2021-W52,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2022-W01,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2022-W02,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2022-W03,,
Italy,Provincia Autonoma di Bolzano/Bozen,,2022-W04,,
Italy,Provincia Autonoma di Trento,,2020-W38,,
Italy,Provincia Autonoma di Trento,,2020-W39,,
Italy,Provincia Autonoma di Trento,,2020-W40,,
Italy,Provincia Autonoma di Trento,,2020-W41,,
Italy,Provincia Autonoma di Trento,,2020-W42,,
Italy,Provincia Autonoma di Trento,,2020-W43,,
Italy,Provincia Autonoma di Trento,,2020-W44,,
Italy,Provincia Autonoma di Trento,,2020-W45,,
Italy,Provincia Autonoma di Trento,,2020-W46,,
Italy,Provincia Autonoma di Trento,,2020-W47,,
Italy,Provincia Autonoma di Trento,,2020-W48,,
Italy,Provincia Autonoma di Trento,,2020-W49,,
Italy,Provincia Autonoma di Trento,,2020-W50,,
Italy,Provincia Autonoma di Trento,,2020-W51,,
Italy,Provincia Autonoma di Trento,,2020-W52,,
Italy,Provincia Autonoma di Trento,,2020-W53,,
Italy,Provincia Autonoma di Trento,,2021-W01,,
Italy,Provincia Autonoma di Trento,,2021-W02,,
Italy,Provincia Autonoma di Trento,,2021-W03,,
Italy,Provincia Autonoma di Trento,,2021-W04,,
Italy,Provincia Autonoma di Trento,,2021-W05,,
Italy,Provincia Autonoma di Trento,,2021-W06,,
Italy,Provincia Autonoma di Trento,,2021-W07,,
Italy,Provincia Autonoma di Trento,,2021-W08,,
Italy,Provincia Autonoma di Trento,,2021-W09,,
Italy,Provincia Autonoma di Trento,,2021-W10,,
Italy,Provincia Autonoma di Trento,,2021-W11,,
Italy,Provincia Autonoma di Trento,,2021-W12,,
Italy,Provincia Autonoma di Trento,,2021-W13,,
Italy,Provincia Autonoma di Trento,,2021-W14,,
Italy,Provincia Autonoma di Trento,,2021-W15,,
Italy,Provincia Autonoma di Trento,,2021-W16,,
Italy,Provincia Autonoma di Trento,,2021-W17,,
Italy,Provincia Autonoma di Trento,,2021-W18,,
Italy,Provincia Autonoma di Trento,,2021-W19,,
Italy,Provincia Autonoma di Trento,,2021-W20,,
Italy,Provincia Autonoma di Trento,,2021-W21,,
Italy,Provincia Autonoma di Trento,,2021-W22,,
Italy,Provincia Autonoma di Trento,,2021-W23,,
Italy,Provincia Autonoma di Trento,,2021-W24,,
Italy,Provincia Autonoma di Trento,,2021-W25,,
Italy,Provincia Autonoma di Trento,,2021-W26,,
Italy,Provincia Autonoma di Trento,,2021-W27,,
Italy,Provincia Autonoma di Trento,,2021-W28,,
Italy,Provincia Autonoma di Trento,,2021-W29,,
Italy,Provincia Autonoma di Trento,,2021-W30,,
Italy,Provincia Autonoma di Trento,,2021-W31,,
Italy,Provincia Autonoma di Trento,,2021-W32,,
Italy,Provincia Autonoma di Trento,,2021-W33,,
Italy,Provincia Autonoma di Trento,,2021-W34,,
Italy,Provincia Autonoma di Trento,,2021-W35,,
Italy,Provincia Autonoma di Trento,,2021-W36,,
Italy,Provincia Autonoma di Trento,,2021-W37,,
Italy,Provincia Autonoma di Trento,,2021-W38,,
Italy,Provincia Autonoma di Trento,,2021-W39,,
Italy,Provincia Autonoma di Trento,,2021-W40,,
Italy,Provincia Autonoma di Trento,,2021-W41,,
Italy,Provincia Autonoma di Trento,,2021-W42,,
Italy,Provincia Autonoma di Trento,,2021-W43,,
Italy,Provincia Autonoma di Trento,,2021-W44,,
Italy,Provincia Autonoma di Trento,,2021-W45,,
Italy,Provincia Autonoma di Trento,,2021-W46,,
Italy,Provincia Autonoma di Trento,,2021-W47,,
Italy,Provincia Autonoma di Trento,,2021-W48,,
Italy,Provincia Autonoma di Trento,,2021-W49,,
Italy,Provincia Autonoma di Trento,,2021-W50,,
Italy,Provincia Autonoma di Trento,,2021-W51,,
Italy,Provincia Autonoma di Trento,,2021-W52,,
Italy,Provincia Autonoma di Trento,,2022-W01,,
Italy,Provincia Autonoma di Trento,,2022-W02,,
Italy,Provincia Autonoma di Trento,,2022-W03,,
Italy,Provincia Autonoma di Trento,,2022-W04,,
Italy,Veneto,,2020-W38,,
Italy,Veneto,,2020-W39,,
Italy,Veneto,,2020-W40,,
Italy,Veneto,,2020-W41,,
Italy,Veneto,,2020-W42,,
Italy,Veneto,,2020-W43,,
Italy,Veneto,,2020-W44,,
Italy,Veneto,,2020-W45,,
Italy,Veneto,,2020-W46,,
Italy,Veneto,,2020-W47,,
Italy,Veneto,,2020-W48,,
Italy,Veneto,,2020-W49,,
Italy,Veneto,,2020-W50,,
Italy,Veneto,,2020-W51,,
Italy,Veneto,,2020-W52,,
Italy,Veneto,,2020-W53,,
Italy,Veneto,,2021-W01,,
Italy,Veneto,,2021-W02,,
Italy,Veneto,,2021-W03,,
Italy,Veneto,,2021-W04,,
Italy,Veneto,,2021-W05,,
Italy,Veneto,,2021-W06,,
Italy,Veneto,,2021-W07,,
Italy,Veneto,,2021-W08,,
Italy,Veneto,,2021-W09,,
Italy,Veneto,,2021-W10,,
Italy,Veneto,,2021-W11,,
Italy,Veneto,,2021-W12,,
Italy,Veneto,,2021-W13,,
Italy,Veneto,,2021-W14,,
Italy,Veneto,,2021-W15,,
Italy,Veneto,,2021-W16,,
Italy,Veneto,,2021-W17,,
Italy,Veneto,,2021-W18,,
Italy,Veneto,,2021-W19,,
Italy,Veneto,,2021-W20,,
Italy,Veneto,,2021-W21,,
Italy,Veneto,,2021-W22,,
Italy,Veneto,,2021-W23,,
Italy,Veneto,,2021-W24,,
Italy,Veneto,,2021-W25,,
Italy,Veneto,,2021-W26,,
Italy,Veneto,,2021-W27,,
Italy,Veneto,,2021-W28,,
Italy,Veneto,,2021-W29,,
Italy,Veneto,,2021-W30,,
Italy,Veneto,,2021-W31,,
Italy,Veneto,,2021-W32,,
Italy,Veneto,,2021-W33,,
Italy,Veneto,,2021-W34,,
Italy,Veneto,,2021-W35,,
Italy,Veneto,,2021-W36,,
Italy,Veneto,,2021-W37,,
Italy,Veneto,,2021-W38,,
Italy,Veneto,,2021-W39,,
Italy,Veneto,,2021-W40,,
Italy,Veneto,,2021-W41,,
Italy,Veneto,,2021-W42,,
Italy,Veneto,,2021-W43,,
Italy,Veneto,,2021-W44,,
Italy,Veneto,,2021-W45,,
Italy,Veneto,,2021-W46,,
Italy,Veneto,,2021-W47,,
Italy,Veneto,,2021-W48,,
Italy,Veneto,,2021-W49,,
Italy,Veneto,,2021-W50,,
Italy,Veneto,,2021-W51,,
Italy,Veneto,,2021-W52,,
Italy,Veneto,,2022-W01,,
Italy,Veneto,,2022-W02,,
Italy,Veneto,,2022-W03,,
Italy,Veneto,,2022-W04,,
Italy,Friuli-Venezia Giulia,,2020-W38,,
Italy,Friuli-Venezia Giulia,,2020-W39,,
Italy,Friuli-Venezia Giulia,,2020-W40,,
Italy,Friuli-Venezia Giulia,,2020-W41,,
Italy,Friuli-Venezia Giulia,,2020-W42,,
Italy,Friuli-Venezia Giulia,,2020-W43,,
Italy,Friuli-Venezia Giulia,,2020-W44,,
Italy,Friuli-Venezia Giulia,,2020-W45,,
Italy,Friuli-Venezia Giulia,,2020-W46,,
Italy,Friuli-Venezia Giulia,,2020-W47,,
Italy,Friuli-Venezia Giulia,,2020-W48,,
Italy,Friuli-Venezia Giulia,,2020-W49,,
Italy,Friuli-Venezia Giulia,,2020-W50,,
Italy,Friuli-Venezia Giulia,,2020-W51,,
Italy,Friuli-Venezia Giulia,,2020-W52,,
Italy,Friuli-Venezia Giulia,,2020-W53,,
Italy,Friuli-Venezia Giulia,,2021-W01,,
Italy,Friuli-Venezia Giulia,,2021-W02,,
Italy,Friuli-Venezia Giulia,,2021-W03,,
Italy,Friuli-Venezia Giulia,,2021-W04,,
Italy,Friuli-Venezia Giulia,,2021-W05,,
Italy,Friuli-Venezia Giulia,,2021-W06,,
Italy,Friuli-Venezia Giulia,,2021-W07,,
Italy,Friuli-Venezia Giulia,,2021-W08,,
Italy,Friuli-Venezia Giulia,,2021-W09,,
Italy,Friuli-Venezia Giulia,,2021-W10,,
Italy,Friuli-Venezia Giulia,,2021-W11,,
Italy,Friuli-Venezia Giulia,,2021-W12,,
Italy,Friuli-Venezia Giulia,,2021-W13,,
Italy,Friuli-Venezia Giulia,,2021-W14,,
Italy,Friuli-Venezia Giulia,,2021-W15,,
Italy,Friuli-Venezia Giulia,,2021-W16,,
Italy,Friuli-Venezia Giulia,,2021-W17,,
Italy,Friuli-Venezia Giulia,,2021-W18,,
Italy,Friuli-Venezia Giulia,,2021-W19,,
Italy,Friuli-Venezia Giulia,,2021-W20,,
Italy,Friuli-Venezia Giulia,,2021-W21,,
Italy,Friuli-Venezia Giulia,,2021-W22,,
Italy,Friuli-Venezia Giulia,,2021-W23,,
Italy,Friuli-Venezia Giulia,,2021-W24,,
Italy,Friuli-Venezia Giulia,,2021-W25,,
Italy,Friuli-Venezia Giulia,,2021-W26,,
Italy,Friuli-Venezia Giulia,,2021-W27,,
Italy,Friuli-Venezia Giulia,,2021-W28,,
Italy,Friuli-Venezia Giulia,,2021-W29,,
Italy,Friuli-Venezia Giulia,,2021-W30,,
Italy,Friuli-Venezia Giulia,,2021-W31,,
Italy,Friuli-Venezia Giulia,,2021-W32,,
Italy,Friuli-Venezia Giulia,,2021-W33,,
Italy,Friuli-Venezia Giulia,,2021-W34,,
Italy,Friuli-Venezia Giulia,,2021-W35,,
Italy,Friuli-Venezia Giulia,,2021-W36,,
Italy,Friuli-Venezia Giulia,,2021-W37,,
Italy,Friuli-Venezia Giulia,,2021-W38,,
Italy,Friuli-Venezia Giulia,,2021-W39,,
Italy,Friuli-Venezia Giulia,,2021-W40,,
Italy,Friuli-Venezia Giulia,,2021-W41,,
Italy,Friuli-Venezia Giulia,,2021-W42,,
Italy,Friuli-Venezia Giulia,,2021-W43,,
Italy,Friuli-Venezia Giulia,,2021-W44,,
Italy,Friuli-Venezia Giulia,,2021-W45,,
Italy,Friuli-Venezia Giulia,,2021-W46,,
Italy,Friuli-Venezia Giulia,,2021-W47,,
Italy,Friuli-Venezia Giulia,,2021-W48,,
Italy,Friuli-Venezia Giulia,,2021-W49,,
Italy,Friuli-Venezia Giulia,,2021-W50,,
Italy,Friuli-Venezia Giulia,,2021-W51,,
Italy,Friuli-Venezia Giulia,,2021-W52,,
Italy,Friuli-Venezia Giulia,,2022-W01,,
Italy,Friuli-Venezia Giulia,,2022-W02,,
Italy,Friuli-Venezia Giulia,,2022-W03,,
Italy,Friuli-Venezia Giulia,,2022-W04,,
Italy,Emilia-Romagna,,2020-W38,,
Italy,Emilia-Romagna,,2020-W39,,
Italy,Emilia-Romagna,,2020-W40,,
Italy,Emilia-Romagna,,2020-W41,,
Italy,Emilia-Romagna,,2020-W42,,
Italy,Emilia-Romagna,,2020-W43,,
Italy,Emilia-Romagna,,2020-W44,,
Italy,Emilia-Romagna,,2020-W45,,
Italy,Emilia-Romagna,,2020-W46,,
Italy,Emilia-Romagna,,2020-W47,,
Italy,Emilia-Romagna,,2020-W48,,
Italy,Emilia-Romagna,,2020-W49,,
Italy,Emilia-Romagna,,2020-W50,,
Italy,Emilia-Romagna,,2020-W51,,
Italy,Emilia-Romagna,,2020-W52,,
Italy,Emilia-Romagna,,2020-W53,,
Italy,Emilia-Romagna,,2021-W01,,
Italy,Emilia-Romagna,,2021-W02,,
Italy,Emilia-Romagna,,2021-W03,,
Italy,Emilia-Romagna,,2021-W04,,
Italy,Emilia-Romagna,,2021-W05,,
Italy,Emilia-Romagna,,2021-W06,,
Italy,Emilia-Romagna,,2021-W07,,
Italy,Emilia-Romagna,,2021-W08,,
Italy,Emilia-Romagna,,2021-W09,,
Italy,Emilia-Romagna,,2021-W10,,
Italy,Emilia-Romagna,,2021-W11,,
Italy,Emilia-Romagna,,2021-W12,,
Italy,Emilia-Romagna,,2021-W13,,
Italy,Emilia-Romagna,,2021-W14,,
Italy,Emilia-Romagna,,2021-W15,,
Italy,Emilia-Romagna,,2021-W16,,
Italy,Emilia-Romagna,,2021-W17,,
Italy,Emilia-Romagna,,2021-W18,,
Italy,Emilia-Romagna,,2021-W19,,
Italy,Emilia-Romagna,,2021-W20,,
Italy,Emilia-Romagna,,2021-W21,,
Italy,Emilia-Romagna,,2021-W22,,
Italy,Emilia-Romagna,,2021-W23,,
Italy,Emilia-Romagna,,2021-W24,,
Italy,Emilia-Romagna,,2021-W25,,
Italy,Emilia-Romagna,,2021-W26,,
Italy,Emilia-Romagna,,2021-W27,,
Italy,Emilia-Romagna,,2021-W28,,
Italy,Emilia-Romagna,,2021-W29,,
Italy,Emilia-Romagna,,2021-W30,,
Italy,Emilia-Romagna,,2021-W31,,
Italy,Emilia-Romagna,,2021-W32,,
Italy,Emilia-Romagna,,2021-W33,,
Italy,Emilia-Romagna,,2021-W34,,
Italy,Emilia-Romagna,,2021-W35,,
Italy,Emilia-Romagna,,2021-W36,,
Italy,Emilia-Romagna,,2021-W37,,
Italy,Emilia-Romagna,,2021-W38,,
Italy,Emilia-Romagna,,2021-W39,,
Italy,Emilia-Romagna,,2021-W40,,
Italy,Emilia-Romagna,,2021-W41,,
Italy,Emilia-Romagna,,2021-W42,,
Italy,Emilia-Romagna,,2021-W43,,
Italy,Emilia-Romagna,,2021-W44,,
Italy,Emilia-Romagna,,2021-W45,,
Italy,Emilia-Romagna,,2021-W46,,
Italy,Emilia-Romagna,,2021-W47,,
Italy,Emilia-Romagna,,2021-W48,,
Italy,Emilia-Romagna,,2021-W49,,
Italy,Emilia-Romagna,,2021-W50,,
Italy,Emilia-Romagna,,2021-W51,,
Italy,Emilia-Romagna,,2021-W52,,
Italy,Emilia-Romagna,,2022-W01,,
Italy,Emilia-Romagna,,2022-W02,,
Italy,Emilia-Romagna,,2022-W03,,
Italy,Emilia-Romagna,,2022-W04,,
Italy,Toscana,,2020-W38,,
Italy,Toscana,,2020-W39,,
Italy,Toscana,,2020-W40,,
Italy,Toscana,,2020-W41,,
Italy,Toscana,,2020-W42,,
Italy,Toscana,,2020-W43,,
Italy,Toscana,,2020-W44,,
Italy,Toscana,,2020-W45,,
Italy,Toscana,,2020-W46,,
Italy,Toscana,,2020-W47,,
Italy,Toscana,,2020-W48,,
Italy,Toscana,,2020-W49,,
Italy,Toscana,,2020-W50,,
Italy,Toscana,,2020-W51,,
Italy,Toscana,,2020-W52,,
Italy,Toscana,,2020-W53,,
Italy,Toscana,,2021-W01,,
Italy,Toscana,,2021-W02,,
Italy,Toscana,,2021-W03,,
Italy,Toscana,,2021-W04,,
Italy,Toscana,,2021-W05,,
Italy,Toscana,,2021-W06,,
Italy,Toscana,,2021-W07,,
Italy,Toscana,,2021-W08,,
Italy,Toscana,,2021-W09,,
Italy,Toscana,,2021-W10,,
Italy,Toscana,,2021-W11,,
Italy,Toscana,,2021-W12,,
Italy,Toscana,,2021-W13,,
Italy,Toscana,,2021-W14,,
Italy,Toscana,,2021-W15,,
Italy,Toscana,,2021-W16,,
Italy,Toscana,,2021-W17,,
Italy,Toscana,,2021-W18,,
Italy,Toscana,,2021-W19,,
Italy,Toscana,,2021-W20,,
Italy,Toscana,,2021-W21,,
Italy,Toscana,,2021-W22,,
Italy,Toscana,,2021-W23,,
Italy,Toscana,,2021-W24,,
Italy,Toscana,,2021-W25,,
Italy,Toscana,,2021-W26,,
Italy,Toscana,,2021-W27,,
Italy,Toscana,,2021-W28,,
Italy,Toscana,,2021-W29,,
Italy,Toscana,,2021-W30,,
Italy,Toscana,,2021-W31,,
Italy,Toscana,,2021-W32,,
Italy,Toscana,,2021-W33,,
Italy,Toscana,,2021-W34,,
Italy,Toscana,,2021-W35,,
Italy,Toscana,,2021-W36,,
Italy,Toscana,,2021-W37,,
Italy,Toscana,,2021-W38,,
Italy,Toscana,,2021-W39,,
Italy,Toscana,,2021-W40,,
Italy,Toscana,,2021-W41,,
Italy,Toscana,,2021-W42,,
Italy,Toscana,,2021-W43,,
Italy,Toscana,,2021-W44,,
Italy,Toscana,,2021-W45,,
Italy,Toscana,,2021-W46,,
Italy,Toscana,,2021-W47,,
Italy,Toscana,,2021-W48,,
Italy,Toscana,,2021-W49,,
Italy,Toscana,,2021-W50,,
Italy,Toscana,,2021-W51,,
Italy,Toscana,,2021-W52,,
Italy,Toscana,,2022-W01,,
Italy,Toscana,,2022-W02,,
Italy,Toscana,,2022-W03,,
Italy,Toscana,,2022-W04,,
Italy,Umbria,,2020-W38,,
Italy,Umbria,,2020-W39,,
Italy,Umbria,,2020-W40,,
Italy,Umbria,,2020-W41,,
Italy,Umbria,,2020-W42,,
Italy,Umbria,,2020-W43,,
Italy,Umbria,,2020-W44,,
Italy,Umbria,,2020-W45,,
Italy,Umbria,,2020-W46,,
Italy,Umbria,,2020-W47,,
Italy,Umbria,,2020-W48,,
Italy,Umbria,,2020-W49,,
Italy,Umbria,,2020-W50,,
Italy,Umbria,,2020-W51,,
Italy,Umbria,,2020-W52,,
Italy,Umbria,,2020-W53,,
Italy,Umbria,,2021-W01,,
Italy,Umbria,,2021-W02,,
Italy,Umbria,,2021-W03,,
Italy,Umbria,,2021-W04,,
Italy,Umbria,,2021-W05,,
Italy,Umbria,,2021-W06,,
Italy,Umbria,,2021-W07,,
Italy,Umbria,,2021-W08,,
Italy,Umbria,,2021-W09,,
Italy,Umbria,,2021-W10,,
Italy,Umbria,,2021-W11,,
Italy,Umbria,,2021-W12,,
Italy,Umbria,,2021-W13,,
Italy,Umbria,,2021-W14,,
Italy,Umbria,,2021-W15,,
Italy,Umbria,,2021-W16,,
Italy,Umbria,,2021-W17,,
Italy,Umbria,,2021-W18,,
Italy,Umbria,,2021-W19,,
Italy,Umbria,,2021-W20,,
Italy,Umbria,,2021-W21,,
Italy,Umbria,,2021-W22,,
Italy,Umbria,,2021-W23,,
Italy,Umbria,,2021-W24,,
Italy,Umbria,,2021-W25,,
Italy,Umbria,,2021-W26,,
Italy,Umbria,,2021-W27,,
Italy,Umbria,,2021-W28,,
Italy,Umbria,,2021-W29,,
Italy,Umbria,,2021-W30,,
Italy,Umbria,,2021-W31,,
Italy,Umbria,,2021-W32,,
Italy,Umbria,,2021-W33,,
Italy,Umbria,,2021-W34,,
Italy,Umbria,,2021-W35,,
Italy,Umbria,,2021-W36,,
Italy,Umbria,,2021-W37,,
Italy,Umbria,,2021-W38,,
Italy,Umbria,,2021-W39,,
Italy,Umbria,,2021-W40,,
Italy,Umbria,,2021-W41,,
Italy,Umbria,,2021-W42,,
Italy,Umbria,,2021-W43,,
Italy,Umbria,,2021-W44,,
Italy,Umbria,,2021-W45,,
Italy,Umbria,,2021-W46,,
Italy,Umbria,,2021-W47,,
Italy,Umbria,,2021-W48,,
Italy,Umbria,,2021-W49,,
Italy,Umbria,,2021-W50,,
Italy,Umbria,,2021-W51,,
Italy,Umbria,,2021-W52,,
Italy,Umbria,,2022-W01,,
Italy,Umbria,,2022-W02,,
Italy,Umbria,,2022-W03,,
Italy,Umbria,,2022-W04,,
Italy,Marche,,2020-W38,,
Italy,Marche,,2020-W39,,
Italy,Marche,,2020-W40,,
Italy,Marche,,2020-W41,,
Italy,Marche,,2020-W42,,
Italy,Marche,,2020-W43,,
Italy,Marche,,2020-W44,,
Italy,Marche,,2020-W45,,
Italy,Marche,,2020-W46,,
Italy,Marche,,2020-W47,,
Italy,Marche,,2020-W48,,
Italy,Marche,,2020-W49,,
Italy,Marche,,2020-W50,,
Italy,Marche,,2020-W51,,
Italy,Marche,,2020-W52,,
Italy,Marche,,2020-W53,,
Italy,Marche,,2021-W01,,
Italy,Marche,,2021-W02,,
Italy,Marche,,2021-W03,,
Italy,Marche,,2021-W04,,
Italy,Marche,,2021-W05,,
Italy,Marche,,2021-W06,,
Italy,Marche,,2021-W07,,
Italy,Marche,,2021-W08,,
Italy,Marche,,2021-W09,,
Italy,Marche,,2021-W10,,
Italy,Marche,,2021-W11,,
Italy,Marche,,2021-W12,,
Italy,Marche,,2021-W13,,
Italy,Marche,,2021-W14,,
Italy,Marche,,2021-W15,,
Italy,Marche,,2021-W16,,
Italy,Marche,,2021-W17,,
Italy,Marche,,2021-W18,,
Italy,Marche,,2021-W19,,
Italy,Marche,,2021-W20,,
Italy,Marche,,2021-W21,,
Italy,Marche,,2021-W22,,
Italy,Marche,,2021-W23,,
Italy,Marche,,2021-W24,,
Italy,Marche,,2021-W25,,
Italy,Marche,,2021-W26,,
Italy,Marche,,2021-W27,,
Italy,Marche,,2021-W28,,
Italy,Marche,,2021-W29,,
Italy,Marche,,2021-W30,,
Italy,Marche,,2021-W31,,
Italy,Marche,,2021-W32,,
Italy,Marche,,2021-W33,,
Italy,Marche,,2021-W34,,
Italy,Marche,,2021-W35,,
Italy,Marche,,2021-W36,,
Italy,Marche,,2021-W37,,
Italy,Marche,,2021-W38,,
Italy,Marche,,2021-W39,,
Italy,Marche,,2021-W40,,
Italy,Marche,,2021-W41,,
Italy,Marche,,2021-W42,,
Italy,Marche,,2021-W43,,
Italy,Marche,,2021-W44,,
Italy,Marche,,2021-W45,,
Italy,Marche,,2021-W46,,
Italy,Marche,,2021-W47,,
Italy,Marche,,2021-W48,,
Italy,Marche,,2021-W49,,
Italy,Marche,,2021-W50,,
Italy,Marche,,2021-W51,,
Italy,Marche,,2021-W52,,
