country,region_name,nuts_code,year_week,rate_14_day_per_100k,weekly_count,population,source
Italy,Provincia Autonoma Di Trento,ITH2,2020-36,58.6698446165834,253,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2020-37,81.0377228766558,189,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2020-38,74.9873951505707,220,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2020-39,75.9041114727048,194,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2020-40,92.221662006692,309,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2020-41,102.305541550167,249,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2020-42,138.240821377825,505,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2020-43,302.333043039831,1144,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2020-44,461.474996562314,1373,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2020-45,546.54627125636,1608,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2020-46,589.26525186781,1606,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2020-47,565.063940963469,1476,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2020-48,547.09630104964,1508,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2020-49,557.913553650823,1535,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2020-50,501.627171471788,1201,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2020-51,529.128661135812,1685,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2020-52,491.176605399459,994,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2020-53,424.989686941376,1324,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-01,469.542100197094,1237,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-02,487.143053582069,1420,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-03,465.691891644131,1120,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-04,449.374341110144,1331,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-05,499.610395563093,1394,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-06,509.144245313288,1383,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-07,562.497135261493,1685,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-08,689.003987716001,2073,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-09,727.322729981207,1894,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-10,692.854196268965,1885,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-11,635.101067974515,1579,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-12,541.596003116836,1375,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-13,430.489984874181,973,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-14,292.799193289637,624,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-15,227.712334418114,618,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-16,220.928633634322,587,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-17,195.993949672274,482,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-18,168.49246000825,437,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-19,146.124581748178,360,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-20,115.322913324472,269,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-21,91.3049456845579,229,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-22,68.5703808956318,145,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-23,48.0359352798277,117,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-24,29.5182655727185,44,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-25,12.8340285098776,26,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-26,10.6339093367557,32,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-27,10.8172526011826,27,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-28,31.3516982169868,144,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-29,73.1539625063024,255,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-30,85.8046477517532,213,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-31,77.3708575881194,209,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-32,88.9214832470092,276,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-33,100.655452170326,273,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-34,100.655452170326,276,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-35,88.1881101893019,205,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-36,78.6542604391071,224,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-37,81.9544391987899,223,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-38,70.5871568043269,162,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-39,65.6368886648027,196,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-40,68.5703808956318,178,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-41,63.0700829628272,166,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-42,74.8040518861438,242,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-43,105.972406838704,336,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-44,133.840583031581,394,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-45,154.375028647385,448,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-46,218.7285144612,745,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-47,307.099967914929,930,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-48,394.554705046523,1222,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-49,480.542696062703,1399,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-50,570.014209102993,1710,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-51,750.057294770133,2381,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2021-52,1705.09235916946,6919,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2022-01,3902.46138332493,14366,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2022-02,5390.47531741303,15035,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2022-03,5735.52734106431,16248,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2022-04,5130.12788192694,11733,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2022-05,3418.06847870926,6910,545425,Epidemic intelligence subnational data
Italy,Provincia Autonoma Di Trento,ITH2,2022-06,2039.51047348398,4214,545425,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-13,,1423,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-14,87.9459526928247,2868,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-15,128.424455738345,3398,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-16,106.125412035294,1780,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-17,63.2079510847522,1304,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-18,40.9498982708608,694,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-19,21.1717942511508,339,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-20,11.2315036298457,209,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-21,7.46034182712379,155,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-22,4.34503425096221,57,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-23,1.7626082338809,29,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-24,1.20923123022062,30,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-25,1.20923123022062,29,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-26,1.33220389770068,36,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-27,1.86508545678095,55,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-28,2.7463895737214,79,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-29,6.76349671140344,251,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-30,8.79254572482447,178,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-31,11.9283487455661,404,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-32,18.2819365653693,488,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-33,21.7866575885511,575,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-34,29.6978991964351,874,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-35,35.0472102318178,836,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-36,39.5152171502601,1092,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-37,40.0276032647604,861,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-38,38.6544084778997,1025,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-39,47.4879450918842,1292,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-40,62.2856560786517,1747,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-41,102.887131791652,3273,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-42,159.864467724081,4527,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-43,300.791144656233,10149,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-44,490.94787946957,13805,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-45,707.09283801036,20695,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-46,861.730967366538,21350,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-47,896.265791483856,22380,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-48,876.180255795446,20370,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-49,872.634543883104,22207,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-50,981.280895601739,25671,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-51,1059.7579528986,26036,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-52,1024.03439299564,23928,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2020-53,972.303890875695,23512,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-01,907.271845223321,20755,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-02,660.445206146256,11469,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-03,379.268201953093,7036,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-04,277.200887944641,6489,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-05,226.925562389875,4583,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-06,184.889405556274,4438,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-07,199.584639320142,5300,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-08,256.889902365851,7234,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-09,333.071469869749,9017,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-10,428.457268945118,11888,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-11,497.403944512273,12381,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-12,496.727594841133,11855,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-13,448.829740857648,10044,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-14,336.186777445911,6359,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-15,256.43900258509,6153,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-16,257.648233815311,6418,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-17,236.906843900341,5141,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-18,191.878352158058,4221,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-19,140.291318150171,2624,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-20,89.0936975893053,1723,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-21,60.994443070111,1253,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-22,40.2940440443005,713,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-23,26.7875460660736,594,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-24,20.0240493546702,383,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-25,14.3263157614273,316,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-26,13.9778932035671,366,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-27,23.6927339344921,790,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-28,63.3104283076522,2299,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-29,129.818145969786,4035,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-30,169.661290233326,4243,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-31,190.423175592877,5048,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-32,184.991882779174,3978,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-33,157.40501437448,3702,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-34,166.586973546325,4426,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-35,177.75699084243,4247,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-36,164.680897200384,3788,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-37,142.340862608172,3157,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-38,120.287764240081,2712,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-39,103.788931353173,2352,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-40,93.2132819498874,2196,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-41,89.5241019254855,2172,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-42,98.8495292093903,2651,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-43,122.521767699302,3327,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-44,161.565589624222,4556,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-45,229.364520294897,6635,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-46,333.93227854211,9658,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-47,466.947713866378,13125,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-48,627.570513039919,17495,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-49,805.90137633059,21826,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-50,990.196413994044,26487,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-51,1150.47079060973,29646,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2021-52,1837.88800182328,60027,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2022-01,3299.68459560336,100969,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2022-02,4460.03419050065,116642,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2022-03,4998.92091484286,127262,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2022-04,5394.79042690576,135957,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2022-05,4281.86729076662,72961,4879133,Epidemic intelligence subnational data
Italy,Veneto,ITH3,2022-06,2426.00478404667,45407,4879133,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-13,,257,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-14,68.3957102210549,568,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-15,88.2097402123666,496,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-16,61.680495035715,248,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-17,37.3896549208434,203,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-18,83.9816417623378,810,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-19,11.8552564383162,-667,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-20,-50.322661944461,60,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-21,9.3681397030051,53,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-22,6.46650351180883,25,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-23,2.7358284088422,8,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-24,1.74098171471776,13,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-25,1.74098171471776,8,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-26,0.911942802947399,3,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-27,1.8238856058948,19,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-28,2.48711673531109,11,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-29,2.57002062648813,20,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-30,3.06744397355034,17,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-31,4.8084256882681,41,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-32,6.38359962063179,36,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-33,8.78781246476585,70,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-34,16.4978743442302,129,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-35,21.8866272707376,135,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-36,24.4566478972257,160,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-37,32.7470370149293,235,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-38,37.9699821590826,223,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-39,37.8870782679056,234,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-40,46.2603712767862,324,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-41,80.5825822240793,648,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-42,138.781113830359,1026,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-43,259.157563819415,2100,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-44,400.094178820377,2726,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-45,523.289361109453,3586,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-46,657.510760925075,4345,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-47,827.961161185061,5642,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-48,933.249102979897,5615,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-49,894.615889691399,5176,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-50,815.857193073214,4665,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-51,796.623490320142,4944,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-52,610.421350736518,2419,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2020-53,509.610219065242,3728,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-01,724.580008887297,5012,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-02,774.073631919988,4325,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-03,657.013337578013,3600,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-04,559.103842097933,3144,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-05,474.624776988533,2581,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-06,375.140107576089,1944,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-07,320.340635508068,1920,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-08,397.607062085066,2876,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-09,584.969856145168,4180,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-10,792.644103543644,5381,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-11,903.320798264987,5515,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-12,816.934943658516,4339,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-13,630.649900183715,3268,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-14,422.146613873469,1824,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-15,290.826850249043,1684,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-16,252.525252525253,1362,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-17,188.937967992466,917,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-18,131.48557140678,669,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-19,88.4584518858977,398,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-20,53.6388175915425,249,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-21,40.2083872208626,236,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-22,34.5709226208241,181,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-23,30.4257280619723,186,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-24,24.1250323325176,105,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-25,-38.0528860502597,-564,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-26,-39.7938677649774,84,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-27,16.4149704530532,114,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-28,21.9695311619146,151,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-29,39.7938677649774,329,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-30,68.0640946563468,492,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-31,93.1010697918118,631,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-32,103.132440624233,613,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-33,99.3188616300895,585,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-34,113.661234803717,786,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-35,136.376900986225,859,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-36,139.444344959775,823,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-37,121.785816139066,646,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-38,93.5155892476969,482,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-39,80.00225498584,483,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-40,74.2818864946245,413,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-41,77.3493304681749,520,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-42,112.832195891946,841,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-43,196.979645436638,1535,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-44,313.708324213905,2249,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-45,451.909110806025,3202,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-46,574.689773639216,3730,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-47,649.054564025017,4099,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-48,718.776736504905,4571,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-49,732.290070766762,4262,1206216,Epidemic intelligence subnational data
